Year,Month,Day,Weekend?,Hour,Primary Factor,Latitude,Longitude

2004,10,1,0,1600,8,39.19373109,-86.512399

2004,2,7,0,0,45,39.19344,-86.436288

2004,10,4,1,0,18,39.19300195,-86.51255573

2004,6,6,1,1400,2,39.19181361,-86.55245256

2004,10,6,1,1800,20,39.191248,-86.532896

2004,5,7,0,1800,29,39.19096912,-86.53138246

2004,4,2,1,1500,3,39.190603,-86.583099

2004,3,5,1,800,5,39.19057361,-86.53772497

2004,5,3,1,1300,16,39.190448,-86.514288

2004,5,2,1,900,8,39.19018015,-86.5562826

2004,2,4,1,1700,1,39.19008,-86.514288

2004,9,5,1,1100,1,39.189968,-86.52128

2004,10,3,1,1200,1,39.189968,-86.52128

2004,3,3,1,1100,45,39.18985117,-86.58099121

2004,10,4,1,1700,4,39.189808,-86.531856

2004,4,6,1,1300,4,39.189248,-86.531472

2004,10,3,1,1500,20,39.189248,-86.660704

2004,7,1,0,1700,1,39.189248,-86.531472

2004,1,2,1,1200,7,39.18904,-86.630096

2004,2,7,0,1400,1,39.188832,-86.522848

2004,3,4,1,800,14,39.188832,-86.522848

2004,7,3,1,1000,38,39.18866841,-86.55473345

2004,2,7,0,1700,8,39.188144,-86.5376

2004,5,3,1,1400,19,39.188144,-86.5376

2004,11,3,1,800,2,39.18814299,-86.53775963

2004,9,7,0,1700,7,39.18787376,-86.55501338

2004,3,3,1,1600,4,39.1876981,-86.53213469

2004,6,3,1,1600,8,39.1874,-86.560903

2004,5,6,1,1700,1,39.18737049,-86.55519067

2004,7,6,1,1400,1,39.18737049,-86.55519067

2004,5,2,1,1600,45,39.187344,-86.5552

2004,2,3,1,2100,5,39.187344,-86.5552

2004,8,7,0,1700,51,39.187344,-86.5552

2004,3,2,1,1600,2,39.187344,-86.5552

2004,1,3,1,1300,4,39.187344,-86.5552

2004,2,3,1,2100,2,39.187344,-86.5552

2004,4,6,1,1800,4,39.187344,-86.5552

2004,12,6,1,1700,20,39.187344,-86.5552

2004,5,1,0,1700,2,39.187344,-86.5552

2004,7,5,1,1700,2,39.187344,-86.5552

2004,6,6,0,2000,4,39.187344,-86.5552

2004,6,3,1,800,10,39.187344,-86.5552

2004,10,2,1,1200,14,39.187344,-86.5552

2004,7,1,1,2200,2,39.187344,-86.5552

2004,8,2,1,1300,4,39.187344,-86.5552

2004,7,7,0,1600,4,39.187344,-86.5552

2004,5,1,1,2100,1,39.187344,-86.5552

2004,7,6,1,1600,4,39.187344,-86.5552

2004,7,2,1,1200,2,39.187344,-86.5552

2004,10,3,1,1800,18,39.187344,-86.5552

2004,12,4,1,700,1,39.187344,-86.5552

2004,9,4,1,1000,2,39.187344,-86.5552

2004,9,4,1,600,5,39.187344,-86.5552

2004,9,6,1,900,1,39.187344,-86.5552

2004,9,6,1,1100,14,39.187344,-86.5552

2004,10,7,0,1900,4,39.187344,-86.5552

2004,10,6,0,2000,3,39.187344,-86.5552

2004,10,4,1,1700,2,39.187344,-86.5552

2004,11,1,0,1700,4,39.187344,-86.5552

2004,7,3,1,2200,4,39.187344,-86.5552

2004,10,4,1,900,2,39.187344,-86.5552

2004,11,4,1,1100,4,39.187344,-86.5552

2004,6,3,1,1400,2,39.187136,-86.537856

2004,11,3,1,1200,4,39.187136,-86.537856

2004,4,6,1,1500,2,39.18707612,-86.55527769

2004,1,7,0,1100,4,39.186944,-86.5468

2004,12,3,1,2100,45,39.186944,-86.5468

2004,8,6,1,1200,14,39.186944,-86.5468

2004,9,2,1,1200,4,39.186944,-86.5468

2004,8,6,1,1400,4,39.186944,-86.5468

2004,9,5,1,1800,4,39.186944,-86.5468

2004,12,3,1,900,23,39.186944,-86.54669358

2004,12,6,1,600,4,39.186944,-86.5468

2004,12,4,1,700,9,39.18694217,-86.55531654

2004,12,6,1,900,4,39.186752,-86.611504

2004,3,6,1,1300,26,39.186752,-86.611504

2004,12,6,1,1800,11,39.18671281,-86.60915746

2004,11,1,1,2000,20,39.18670582,-86.57256569

2004,11,5,1,1700,1,39.18663289,-86.53430673

2004,7,3,1,800,2,39.18658348,-86.53877335

2004,1,5,1,1200,1,39.18655979,-86.53824214

2004,2,3,1,,1,39.186544,-86.552784

2004,12,6,1,1800,4,39.186544,-86.537888

2004,5,1,0,900,2,39.186544,-86.537888

2004,3,7,0,900,4,39.186544,-86.537888

2004,1,3,1,1400,4,39.186544,-86.537888

2004,1,6,0,2000,4,39.186544,-86.537888

2004,2,7,0,1300,4,39.186544,-86.537888

2004,6,5,1,800,2,39.186544,-86.537888

2004,4,6,1,1600,4,39.186544,-86.537888

2004,7,6,0,2200,4,39.186544,-86.537888

2004,8,2,1,1200,3,39.186544,-86.537888

2004,8,4,1,900,5,39.186544,-86.551168

2004,9,4,1,1900,4,39.186544,-86.537888

2004,11,1,0,1600,4,39.186544,-86.537888

2004,11,4,1,1800,12,39.186544,-86.551168

2004,12,2,1,1200,3,39.186544,-86.537888

2004,1,7,0,1000,1,39.18653334,-86.53771117

2004,6,3,1,700,2,39.18652268,-86.53753435

2004,9,5,1,0,23,39.18650136,-86.53718069

2004,4,4,1,1200,1,39.18643738,-86.53611973

2004,2,3,1,700,18,39.186402,-86.53771831

2004,1,1,0,1600,9,39.186402,-86.53771831

2004,10,7,0,1100,2,39.186402,-86.53774427

2004,2,1,0,1700,2,39.186368,-86.5344

2004,2,3,1,1000,3,39.186368,-86.5344

2004,5,7,0,1200,5,39.186368,-86.5344

2004,1,4,1,1200,2,39.186368,-86.5344

2004,1,3,1,1900,4,39.186368,-86.5344

2004,3,5,1,1500,4,39.186368,-86.5344

2004,12,7,0,2200,2,39.186368,-86.5344

2004,1,7,0,1400,4,39.186368,-86.5344

2004,4,6,1,1500,4,39.186368,-86.5344

2004,5,1,0,1100,4,39.186368,-86.5344

2004,6,6,1,1200,4,39.186368,-86.5344

2004,5,3,1,1300,4,39.186368,-86.5344

2004,10,7,0,1100,30,39.186368,-86.5344

2004,7,1,0,700,1,39.186368,-86.5344

2004,8,3,1,1400,2,39.186368,-86.5344

2004,11,2,1,600,18,39.186368,-86.5344

2004,10,6,1,1300,2,39.186368,-86.5344

2004,9,1,0,1300,4,39.186368,-86.5344

2004,10,4,1,1900,4,39.186368,-86.5344

2004,10,2,1,1600,4,39.186368,-86.5344

2004,11,5,1,1500,4,39.186368,-86.5344

2004,11,2,1,1200,11,39.186368,-86.5344

2004,3,2,1,1600,4,39.186368,-86.5344

2004,7,6,1,1200,1,39.18636779,-86.53436453

2004,4,6,1,1500,4,39.18636748,-86.53431132

2004,5,1,0,300,45,39.18636591,-86.53404529

2004,10,3,1,1300,4,39.18636398,-86.53371895

2004,9,4,1,1200,1,39.18636276,-86.53351322

2004,11,6,1,1200,4,39.18636276,-86.53351322

2004,7,3,1,1900,2,39.18636,-86.533048

2004,10,1,0,900,2,39.18636,-86.533048

2004,12,1,0,1100,8,39.18636,-86.533048

2004,7,6,1,1500,20,39.18636,-86.533048

2004,4,6,1,700,2,39.18635202,-86.52317514

2004,1,3,1,1500,20,39.18635201,-86.52814128

2004,10,2,1,1400,5,39.186352,-86.53000484

2004,7,7,0,800,2,39.186352,-86.5299149

2004,8,2,1,1800,5,39.186352,-86.528496

2004,10,6,1,1300,11,39.186352,-86.528496

2004,1,4,1,2300,7,39.186352,-86.534704

2004,2,2,1,1600,4,39.186352,-86.534704

2004,3,4,1,1700,4,39.186352,-86.534704

2004,3,6,0,1900,4,39.186352,-86.528496

2004,4,1,1,1900,2,39.186352,-86.529792

2004,4,1,1,2200,4,39.186352,-86.528496

2004,10,4,1,2000,20,39.186352,-86.528496

2004,5,5,1,1300,4,39.186352,-86.534704

2004,7,6,1,1800,2,39.186352,-86.528496

2004,11,6,1,1500,19,39.186352,-86.529792

2004,10,7,0,1000,16,39.186352,-86.528496

2004,9,4,1,2000,4,39.186352,-86.531696

2004,12,3,1,600,25,39.186352,-86.534704

2004,11,3,1,1800,1,39.186352,-86.528496

2004,2,4,1,800,2,39.186352,-86.528496

2004,3,7,0,800,3,39.1863,-86.5347

2004,12,3,1,800,8,39.186048,-86.550976

2004,5,3,1,1200,16,39.186032,-86.51984

2004,4,4,1,1200,2,39.186032,-86.51984

2004,11,5,1,2000,4,39.186032,-86.51984

2004,11,3,1,1800,4,39.186032,-86.51984

2004,12,3,1,1400,2,39.186032,-86.51984

2004,2,5,1,1500,3,39.186032,-86.51984

2004,7,7,0,1600,2,39.186032,-86.51984

2004,10,6,1,900,29,39.186032,-86.51984

2004,2,1,0,0,14,39.18598667,-86.53787533

2004,5,6,1,800,5,39.185952,-86.4684

2004,4,7,0,1500,25,39.185952,-86.4684

2004,4,7,0,1500,53,39.185952,-86.4684

2004,2,7,0,2000,34,39.185952,-86.4684

2004,12,1,0,1200,26,39.185952,-86.4616

2004,9,6,1,700,14,39.18589867,-86.53787333

2004,3,2,1,1800,18,39.18574989,-86.533599

2004,2,7,0,1600,4,39.185392,-86.537856

2004,6,7,0,1000,3,39.185392,-86.537856

2004,8,5,1,1700,4,39.185392,-86.537856

2004,10,7,0,1800,4,39.185392,-86.537856

2004,9,4,1,1200,4,39.185392,-86.537856

2004,10,6,1,1500,8,39.18534891,-86.51943015

2004,11,6,0,2200,17,39.185232,-86.54060206

2004,9,5,1,1200,1,39.18521164,-86.55064815

2004,8,6,1,1100,8,39.18521164,-86.55064815

2004,8,5,1,1200,1,39.18516376,-86.53794612

2004,9,3,1,1100,10,39.185152,-86.5441071

2004,6,6,1,1500,1,39.18501804,-86.51923162

2004,7,6,1,1300,24,39.18494103,-86.61148033

2004,2,6,0,2000,10,39.1848,-86.543968

2004,8,3,1,2300,1,39.18415252,-86.53518903

2004,11,3,1,2000,1,39.18411743,-86.489299

2004,5,2,1,1200,2,39.184048,-86.550192

2004,3,5,1,1900,14,39.18404672,-86.46332372

2004,8,5,1,1200,1,39.18394791,-86.533599

2004,3,3,1,200,1,39.18388136,-86.51561831

2004,10,5,1,1300,30,39.18384,-86.5192

2004,10,3,1,1700,11,39.18384,-86.5192

2004,2,2,1,1000,18,39.18342329,-86.51424479

2004,3,6,1,1200,8,39.18342329,-86.51424479

2004,4,5,1,700,5,39.18342329,-86.51424479

2004,4,5,1,0,1,39.18335771,-86.53469029

2004,11,5,1,1700,16,39.18327327,-86.53782618

2004,4,5,1,1900,10,39.183216,-86.542032

2004,4,5,1,1400,1,39.18316345,-86.53782444

2004,2,4,1,800,14,39.183104,-86.53696

2004,7,5,1,1400,8,39.1831,-86.544099

2004,2,2,1,900,1,39.182976,-86.528416

2004,2,1,0,900,10,39.182976,-86.528416

2004,10,5,1,1500,2,39.182976,-86.528416

2004,9,7,0,1100,7,39.182976,-86.528416

2004,1,1,0,1500,4,39.18286159,-86.53781257

2004,12,4,1,2000,7,39.1828,-86.54424482

2004,7,3,1,1200,10,39.18262436,-86.537808

2004,4,3,1,1400,8,39.182448,-86.512496

2004,9,1,0,1600,4,39.18242962,-86.51914028

2004,3,2,1,500,23,39.18199324,-86.58315002

2004,5,5,1,2000,8,39.18197189,-86.532755

2004,6,4,1,1400,4,39.181904,-86.543056

2004,4,5,1,1400,7,39.18186746,-86.5284

2004,4,7,0,1700,25,39.18184,-86.5284

2004,6,2,1,1300,19,39.18176938,-86.47216832

2004,1,2,1,1600,1,39.181744,-86.530192

2004,4,6,1,1000,4,39.18165921,-86.5336352

2004,8,7,0,1400,8,39.181552,-86.5336

2004,8,7,0,1600,10,39.181552,-86.5336

2004,3,4,1,1200,4,39.18140224,-86.53053376

2004,11,3,1,1100,2,39.18104,-86.5284

2004,4,5,1,1500,14,39.18104,-86.5284

2004,5,4,1,1100,11,39.18104,-86.5284

2004,12,2,1,1600,4,39.18104,-86.5284

2004,10,6,1,700,12,39.1809761,-86.55769605

2004,12,5,1,2200,12,39.18096093,-86.50864748

2004,3,2,1,1400,45,39.18071853,-86.537391

2004,2,1,0,100,17,39.18068721,-86.53082631

2004,7,7,0,,10,39.18054262,-86.54090403

2004,4,1,0,100,11,39.18053002,-86.522596

2004,3,5,1,2000,4,39.180512,-86.540016

2004,8,7,0,400,8,39.18046171,-86.53083167

2004,2,7,0,0,1,39.180448,-86.530832

2004,2,6,0,2100,1,39.180448,-86.530832

2004,7,1,,,1,39.18041138,-86.54871762

2004,2,1,0,500,24,39.180352,-86.5284

2004,4,2,1,1600,16,39.180352,-86.5284

2004,10,1,1,2200,5,39.180352,-86.5284

2004,11,5,1,0,12,39.18021365,-86.50760782

2004,1,2,1,2100,45,39.17984,-86.507088

2004,5,2,1,1400,1,39.17984,-86.507088

2004,8,2,1,1600,18,39.17984,-86.507088

2004,8,2,1,1600,7,39.17984,-86.507088

2004,3,6,1,1400,24,39.17984,-86.507088

2004,9,1,0,1200,2,39.17984,-86.507088

2004,8,1,0,1200,22,39.17984,-86.507088

2004,9,1,0,1200,2,39.17984,-86.507088

2004,1,5,1,1900,5,39.17984,-86.507088

2004,3,2,1,2000,4,39.17984,-86.507088

2004,12,4,1,1200,4,39.17984,-86.507088

2004,11,1,0,1000,18,39.17984,-86.507088

2004,12,5,1,1700,11,39.17984,-86.507088

2004,12,2,1,1500,1,39.17984,-86.507088

2004,12,4,1,800,9,39.17967697,-86.50695652

2004,7,6,1,1100,1,39.17965751,-86.51902289

2004,1,7,0,0,19,39.179632,-86.539136

2004,1,3,1,600,11,39.1795795,-86.55880457

2004,12,6,,,10,39.17943819,-86.511088

2004,5,7,0,1000,18,39.17940679,-86.54739335

2004,6,3,1,800,4,39.1794038,-86.53778624

2004,9,1,0,1700,44,39.1793971,-86.511088

2004,7,3,1,1200,7,39.179344,-86.564

2004,10,6,1,1100,9,39.179248,-86.55223731

2004,6,5,1,1200,4,39.179248,-86.547104

2004,9,7,0,1900,4,39.179248,-86.5832

2004,3,5,1,1900,45,39.179248,-86.556592

2004,5,4,1,1700,5,39.179248,-86.5832

2004,3,4,1,900,4,39.179248,-86.547104

2004,4,5,1,1800,9,39.179248,-86.547104

2004,4,2,1,1500,16,39.179248,-86.547104

2004,9,3,1,1500,2,39.179248,-86.5832

2004,5,7,0,1000,5,39.179248,-86.547104

2004,8,4,1,1100,18,39.179248,-86.552592

2004,8,7,0,1000,7,39.179248,-86.5744

2004,8,3,1,800,8,39.179248,-86.54678008

2004,10,3,1,1700,9,39.179248,-86.547104

2004,12,3,1,1000,4,39.179248,-86.552592

2004,10,4,1,900,2,39.179248,-86.547104

2004,11,6,1,1100,4,39.179248,-86.549504

2004,7,2,1,1200,4,39.179248,-86.5832

2004,12,1,0,1500,1,39.179248,-86.58292

2004,9,2,1,1600,1,39.17922923,-86.5126

2004,7,3,1,1700,2,39.17917148,-86.54563545

2004,10,5,1,1500,8,39.179152,-86.508592

2004,12,4,1,1500,24,39.179152,-86.508592

2004,10,4,1,2000,11,39.17915173,-86.5847888

2004,11,7,0,900,4,39.17912342,-86.511088

2004,9,6,1,1300,4,39.17912237,-86.5284

2004,3,5,1,700,4,39.17910864,-86.5284

2004,5,3,1,1600,4,39.17909867,-86.543956

2004,2,1,0,200,9,39.17908408,-86.511088

2004,5,6,1,1700,4,39.17904,-86.530848

2004,4,4,1,1800,4,39.17904,-86.5284

2004,4,3,1,1000,3,39.17904,-86.5284

2004,3,2,1,900,4,39.17904,-86.5284

2004,4,6,1,1400,17,39.17904,-86.5284

2004,1,6,1,1600,4,39.17904,-86.530848

2004,3,1,1,1900,14,39.17904,-86.542096

2004,4,5,1,1300,4,39.17904,-86.5284

2004,8,7,0,2000,3,39.17904,-86.5284

2004,8,2,1,900,8,39.17904,-86.532096

2004,9,1,0,700,4,39.17904,-86.532096

2004,10,4,1,0,9,39.17904,-86.530848

2004,12,2,1,2300,20,39.17904,-86.532096

2004,12,5,1,1300,2,39.17904,-86.530848

2004,10,4,1,1200,4,39.17904,-86.532096

2004,11,3,1,1700,1,39.17904,-86.532096

2004,12,5,1,600,1,39.17904,-86.5284

2004,8,1,0,100,4,39.17904,-86.530848

2004,10,2,1,1400,5,39.17903915,-86.5419896

2004,3,7,0,1900,2,39.17903858,-86.54191867

2004,1,6,0,2300,2,39.17903787,-86.54183

2004,2,6,1,1500,8,39.17903055,-86.52769073

2004,9,4,1,1700,4,39.17902868,-86.54068003

2004,2,5,1,1400,8,39.17902864,-86.53471974

2004,5,4,1,1600,4,39.17902778,-86.52748371

2004,6,7,0,1300,8,39.17902563,-86.54030008

2004,1,3,1,1800,16,39.179024,-86.5272

2004,1,7,0,1900,4,39.179024,-86.53997069

2004,10,7,0,200,1,39.179024,-86.539616

2004,2,7,0,200,45,39.179024,-86.5272

2004,12,3,1,1800,24,39.17902311,-86.53956498

2004,8,3,1,700,1,39.17902089,-86.5394387

2004,2,1,0,1500,8,39.17901892,-86.53779162

2004,8,6,1,0,1,39.17901845,-86.53238694

2004,10,4,1,1700,2,39.17901812,-86.53067292

2004,8,5,1,1600,2,39.17901778,-86.53067024

2004,3,7,0,1200,8,39.17901461,-86.53064485

2004,1,7,0,1100,1,39.179008,-86.525888

2004,3,2,1,1500,8,39.179008,-86.525888

2004,4,5,1,700,5,39.179008,-86.525888

2004,8,3,1,1900,8,39.179008,-86.525888

2004,5,5,1,1400,10,39.179008,-86.525888

2004,6,3,1,1000,2,39.179008,-86.525888

2004,10,7,0,1100,1,39.179008,-86.525888

2004,8,6,1,1700,4,39.179,-86.5453286

2004,2,2,1,1700,25,39.178992,-86.532744

2004,2,1,1,2200,4,39.178992,-86.532744

2004,4,6,1,1100,8,39.178992,-86.532744

2004,3,6,1,1600,2,39.178992,-86.523504

2004,7,2,1,1100,9,39.178992,-86.523504

2004,9,4,1,1500,1,39.178992,-86.532744

2004,9,3,1,1200,10,39.178992,-86.532744

2004,12,4,1,900,8,39.178992,-86.532744

2004,9,7,0,1500,10,39.178992,-86.523504

2004,12,4,1,1900,10,39.178992,-86.523504

2004,9,5,1,1800,14,39.178992,-86.537792

2004,3,3,1,2200,1,39.1789871,-86.52316604

2004,9,7,0,1000,4,39.178976,-86.536032

2004,12,3,1,2300,17,39.178976,-86.536032

2004,5,5,1,2000,1,39.17897062,-86.52940482

2004,4,6,1,1100,2,39.1789626,-86.53493279

2004,5,3,1,1400,17,39.17896,-86.53472

2004,9,2,1,1100,8,39.17896,-86.521088

2004,9,1,0,1600,8,39.17896,-86.521088

2004,3,4,1,1600,2,39.17896,-86.521088

2004,3,4,1,1000,3,39.17896,-86.53472

2004,4,4,1,1800,4,39.17896,-86.53472

2004,10,2,1,1300,2,39.17896,-86.521088

2004,7,5,1,1300,4,39.17896,-86.53472

2004,7,2,1,1700,4,39.17896,-86.53472

2004,12,6,1,1600,1,39.17896,-86.521088

2004,12,4,1,2000,4,39.17896,-86.521088

2004,9,4,1,2100,3,39.17896,-86.53472

2004,12,2,1,1200,17,39.17896,-86.53472

2004,12,5,1,1800,4,39.17896,-86.53472

2004,5,6,1,1200,17,39.17896,-86.521088

2004,4,5,1,1700,4,39.17895729,-86.52091069

2004,4,6,1,1400,4,39.17895729,-86.52091069

2004,5,4,1,200,8,39.17895065,-86.52955121

2004,1,4,1,2200,4,39.178944,-86.533392

2004,4,5,1,700,2,39.178944,-86.5296

2004,1,4,1,900,16,39.178944,-86.5296

2004,3,2,1,1200,3,39.178944,-86.533392

2004,3,3,1,1200,4,39.178944,-86.533392

2004,5,5,1,700,3,39.178944,-86.533392

2004,4,7,0,1600,9,39.178944,-86.533392

2004,6,4,1,1100,3,39.178944,-86.533392

2004,6,4,1,700,2,39.178944,-86.5296

2004,6,7,0,1500,2,39.178944,-86.533392

2004,8,1,1,1900,50,39.178944,-86.5296

2004,9,5,1,1600,3,39.178944,-86.533392

2004,10,5,1,1400,2,39.178944,-86.5296

2004,11,5,1,1100,1,39.178944,-86.533392

2004,10,2,1,0,3,39.178944,-86.533392

2004,12,2,1,1200,1,39.178944,-86.533392

2004,10,3,1,1500,11,39.178944,-86.533392

2004,11,3,1,1000,3,39.178944,-86.533392

2004,2,7,0,0,45,39.17893613,-86.51952393

2004,2,6,1,1500,2,39.17892935,-86.51908065

2004,1,7,0,1400,3,39.178928,-86.518992

2004,8,1,0,1800,2,39.178928,-86.518992

2004,9,5,1,900,2,39.178928,-86.518992

2004,3,1,0,200,45,39.178928,-86.518992

2004,4,7,0,2300,45,39.178928,-86.518992

2004,11,5,1,900,11,39.178928,-86.518992

2004,9,5,1,2100,4,39.178928,-86.518992

2004,9,2,1,900,16,39.178928,-86.518992

2004,10,6,0,2200,4,39.178928,-86.518992

2004,11,7,0,1400,5,39.178928,-86.518992

2004,3,4,1,1700,4,39.178928,-86.518992

2004,11,5,1,2000,7,39.17892146,-86.51846004

2004,11,2,1,1900,12,39.17891928,-86.51828272

2004,10,3,1,1700,11,39.17891492,-86.51792807

2004,2,2,1,1600,8,39.17887129,-86.51438724

2004,3,6,1,1200,20,39.178848,-86.51197472

2004,2,2,1,1000,14,39.178848,-86.511088

2004,1,5,1,1800,2,39.178848,-86.51144269

2004,2,3,1,1900,8,39.178848,-86.511088

2004,1,3,1,2200,1,39.178848,-86.511088

2004,3,3,1,1400,8,39.178848,-86.511088

2004,12,3,1,0,11,39.178848,-86.511088

2004,11,3,1,2100,2,39.178848,-86.511088

2004,12,6,1,900,20,39.178848,-86.51126534

2004,10,3,1,1500,2,39.178848,-86.511088

2004,11,3,1,2100,4,39.178848,-86.511088

2004,10,3,1,1700,9,39.178848,-86.51144269

2004,2,2,1,1200,14,39.178848,-86.511088

2004,3,3,1,900,2,39.17883604,-86.56212716

2004,3,4,1,800,1,39.17876555,-86.53339459

2004,3,6,1,1400,4,39.1787495,-86.52719296

2004,6,6,1,1000,10,39.17853029,-86.53604343

2004,9,3,1,700,8,39.17801519,-86.536048

2004,9,6,1,1600,24,39.17785115,-86.53340784

2004,7,2,1,2100,2,39.17784,-86.533408

2004,10,7,0,1100,4,39.17784,-86.533408

2004,2,7,0,0,1,39.177792,-86.530864

2004,5,4,1,1800,22,39.177792,-86.530864

2004,10,5,1,1700,8,39.17778906,-86.53063184

2004,11,4,1,,1,39.17775065,-86.52858587

2004,5,5,1,800,2,39.177744,-86.53776

2004,10,5,1,2200,45,39.177648,-86.562

2004,9,5,1,1000,24,39.17757799,-86.53473063

2004,10,3,1,1500,11,39.17755585,-86.56120156

2004,4,5,1,1700,18,39.17755585,-86.56120156

2004,3,6,1,1700,1,39.177552,-86.547104

2004,5,2,1,1800,23,39.17746958,-86.53774902

2004,11,2,1,1100,9,39.17744454,-86.56133339

2004,5,5,1,1900,45,39.17737358,-86.47737396

2004,3,2,1,1200,24,39.177248,-86.512496

2004,2,5,1,1800,4,39.177248,-86.512496

2004,9,2,1,900,43,39.177248,-86.512496

2004,9,5,1,1600,14,39.177248,-86.512496

2004,9,4,1,1800,2,39.177248,-86.512496

2004,5,3,1,800,1,39.177248,-86.512496

2004,10,6,1,1500,2,39.177248,-86.512496

2004,12,5,1,1400,4,39.177248,-86.512496

2004,8,1,0,200,24,39.17724453,-86.56246718

2004,4,6,1,1100,5,39.17720909,-86.47765759

2004,2,7,0,100,26,39.17718144,-86.542199

2004,9,7,0,,10,39.177152,-86.52750668

2004,12,3,1,1300,21,39.17715111,-86.56168094

2004,3,7,0,1200,17,39.17707896,-86.526899

2004,3,2,1,1900,2,39.17704993,-86.56180078

2004,11,5,1,1000,8,39.17698511,-86.52827516

2004,3,2,1,1000,16,39.17697821,-86.55870034

2004,2,1,0,1400,1,39.17694874,-86.56192063

2004,1,1,0,1400,1,39.17694874,-86.56192063

2004,3,4,1,1000,22,39.176944,-86.528272

2004,12,6,0,2300,9,39.17691984,-86.53647151

2004,10,2,1,2300,4,39.176896,-86.53088

2004,5,7,0,2200,8,39.17688,-86.534736

2004,1,5,1,800,3,39.176848,-86.478192

2004,4,5,1,1200,2,39.176848,-86.478192

2004,10,6,1,1000,8,39.176848,-86.55036571

2004,6,2,1,1300,8,39.176848,-86.55036571

2004,3,3,1,2100,4,39.176848,-86.478192

2004,4,5,1,1700,4,39.176848,-86.478192

2004,2,1,1,2000,17,39.176848,-86.478192

2004,5,7,0,2000,2,39.176848,-86.478192

2004,6,3,1,1100,5,39.176848,-86.478192

2004,7,6,1,900,1,39.176848,-86.478192

2004,12,4,1,1300,4,39.176848,-86.478192

2004,12,2,1,1300,2,39.176848,-86.478192

2004,11,4,1,1700,2,39.176848,-86.478192

2004,9,7,0,1800,17,39.176848,-86.478192

2004,9,2,1,1600,17,39.176848,-86.478192

2004,9,3,1,1500,4,39.176848,-86.478192

2004,10,5,1,1000,1,39.176848,-86.478192

2004,9,1,0,1500,24,39.176848,-86.478192

2004,9,5,1,1600,4,39.176848,-86.478192

2004,2,7,0,900,17,39.17677387,-86.516399

2004,10,2,1,1500,2,39.17674637,-86.56216031

2004,11,6,1,1200,1,39.17674637,-86.56216031

2004,9,7,0,1600,8,39.1766931,-86.523504

2004,2,1,0,1200,1,39.17664519,-86.56228016

2004,3,4,1,1100,4,39.17664,-86.537712

2004,3,6,1,1500,4,39.17664,-86.537712

2004,1,4,1,1700,8,39.176592,-86.522472

2004,11,5,1,900,4,39.176544,-86.5624

2004,3,1,0,1600,1,39.176544,-86.5624

2004,2,5,1,1900,2,39.176544,-86.5624

2004,3,7,0,0,17,39.176544,-86.5624

2004,4,3,1,1300,3,39.176544,-86.5624

2004,6,7,0,1200,2,39.176544,-86.5624

2004,4,4,1,2000,11,39.176544,-86.5624

2004,4,7,0,1600,11,39.176544,-86.5624

2004,6,2,1,1200,1,39.176544,-86.5624

2004,6,6,1,1300,1,39.176544,-86.5624

2004,7,1,0,1600,17,39.176544,-86.5624

2004,7,5,1,500,1,39.176544,-86.5624

2004,11,3,1,1100,11,39.176544,-86.5624

2004,7,2,1,1100,4,39.176544,-86.5624

2004,8,6,1,1600,2,39.176544,-86.5624

2004,9,1,0,1600,3,39.176544,-86.5624

2004,3,3,1,1300,19,39.176544,-86.5624

2004,8,2,1,800,3,39.176544,-86.5624

2004,12,3,1,700,16,39.176544,-86.5624

2004,1,7,0,1800,4,39.17635885,-86.56266189

2004,11,3,1,1200,2,39.17632183,-86.56271427

2004,10,2,1,1200,9,39.17631257,-86.56272737

2004,1,2,1,1100,14,39.17622653,-86.5334351

2004,2,3,1,1400,5,39.17619882,-86.52583918

2004,3,5,1,1700,4,39.176192,-86.52712

2004,4,1,0,1500,4,39.176192,-86.52712

2004,4,7,0,1600,4,39.176192,-86.52712

2004,9,5,1,1400,4,39.176192,-86.52712

2004,11,5,1,1300,4,39.176192,-86.52712

2004,1,5,1,1900,2,39.17617371,-86.56292379

2004,8,6,1,700,2,39.17617371,-86.56292379

2004,8,6,1,1500,4,39.17617371,-86.56292379

2004,6,5,1,1700,11,39.17617371,-86.56292379

2004,4,5,1,1400,11,39.17608113,-86.56305473

